text	problematic
@Honey_GotBunns bitch you know you won't this &#128526;&#128131;&#128588;&#128514;	1
@GrizzboAdams @wyattnuckels haha ight nig calm yoself	1
When you see kids being bad &amp; their parents just standing there &amp; you look @ em like bitch you ain't gon do somethin? http://t.co/1B822azXiQ	1
This bitch done blew my high	1
Fat Trel that niggah &#128076;	1
Neverrr, play me for stupid because I'm far from it.. You bitches might be stupid. But not me &#128581;	1
RT @FunSizedYogi: @TheBlackVoice well how else will white ppl get us to forget our horrific past other than to paint a pretty picture of ho&#8230;	1
Funny thing is....it's not just the people doing it. It's the people who seeing these pics and judging the birds. Just as wrong.	0
"RT @winkSOSA: ""@AintShitSweet__: ""@Rakwon_OGOD: Nigga messed with the wrong bitch &#128557;&#128514;https://t.co/5mNXKVAYot"" &#128557;&#128557;&#128557;&#128557;&#128514;&#128514;&#128557;&#128557;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;""@Th_Real_Esco"	1
@Jbrendaro30 @ZGabrail @ramsin1995 @GabeEli8 @Jacob2times bitch ass nigggaaa	1
S/o that real bitch	1
@mia_coop speaking about me all the time tryna make me look bad like you wasn't just eating my pussy .	1
Nah Mimi a bitch	1
"""@DomWorldPeace: Baseball season for the win. #Yankees"" This is where the love started"	0
@Worth_BILLions @MystroApollo &#128514;bitch you always hatin lmao	1
"Why are nudes called nudes? I would rather be like "" hey girl send me the tits and ass hoe """	1
"RT @__VIIXXIV &#128514;

Me: Baby I cooked
Bae: What's for dinner?
Me: That bitch you been texting http://t.co/GwT19xIXUz"	1
@AustinBurge44 pussy ass schedule	1
Stay home then bitch fuck u	1
okay but how many people really care if you can see a girls nips through her shirt	1
@TheREALJB1RD Now beaners drive em.	1
hahaha dumb bitch	1
@just_priss I understand but stop venting on this bitch you give to much insight in to your life &amp; these people don't deserve that	1
@kieffer_jason @sbsylvester @hunterbuch66 bitch keep talking	1
RT @deecatanz: Lmao hoes now a days &#128514;&#128581;	1
&#8220;@CommonBlackGirI: bitch that's ham on her face http://t.co/vSRAyShD5Y&#8221; @rachel_dority	1
Lilly just tried to climb up a tree after a bird and completely failed oh my god &#128514;	0
When i see a SUPER bad bitch and she happen to be from my city i just feel the need to shoot my shot.	1
Photo: My mains @riri22barbie @georgegia yessssss #ladykimora turntup. #vegas bitches &#128525;&#128525; http://t.co/QecHHKO42q	1
"&#8220;@alexvelazquez49: Jordyn stays making fun of how I eat like a little bitch"""	1
dope in the bag pretty bitch on the side	1
RT @iamSwagnificant: A real hoe will never let you turn her into a house wife.. She'll let you know what it is before you start catching fe&#8230;	1
Why do people use the eggplant Emoji in reference to a dick? If your dick is purple with a green top, see a doctor bruh.	1
red bone but her pusssy hairlessss	1
RT @CarsonTyler85: @Thompson_Era hell yea ill rep your shirt to fam lol #BetterWithPets TeamDonny in this hoe &#128074;&#128074;	1
RT @kpips_forever: Nobody want no pussy 25 other niggas done had before	1
Char-broiled #cod, yellow #rice, saut&#233;ed spinach and artichoke hearts. Made with love for @voxpulchra.&#8230; http://t.co/vWjWlghRGO	0
I'll let u clam on top and let dat nookie pop I'm in dat cookie jar I ain't no rookie girllll	0
"RT @arigold_88: You and yo bitch break up and she start ""lol"" at another nigga, she gone for good bruh."	1
RT @elchavaloko: @_WhitePonyJr_ @Buckm00se @Eric_Mariners i see you guys kicked this long haired faggot out your lil video game team	1
I'm nice to everyone, but don't let this pretty smile confuse you, because i can turn to bitch in nanoseconds.	1
&#8220;@WillyC14_: &#8220;@urbie_6: #SingleBecause ill find a cute hoosier to date next year &#128527;&#8221; @Tgold32&#8221; @connorbradley	0
Called Eddie a hoe.... By mistake doe. Lol	1
This hoe car smell like nigga let off a sweet potato bomb in her shit!	1
RT @TheVoiceOfMiami: If you got to have every hoe you see you a weak nigga...	1
"@DetroitChe bitches be like.. ""it means something to me"""	1
RT @awhooker: Contrary to belief, us queers don&#8217;t go around looking for things to be offended about. It&#8217;s just you cisheteros say the darne&#8230;	1
"RT @VRTWxrk_Flash: Mac 10 lay on the floor like a matress ""@yungchipotle: Young based god came straight for the bitches"""	1
@DeAdJAkE i just cant stand how people get all fucking amped about it, especially whiny bitches that even get scared at it	1
Can't neva be a sucka for no bitch.. That ain't me	1
Big boobs = no ass No ass = big boobs Big boobs and big ass = ugly face Big boobs , big ass , pretty face = hoe.	1
Them queer ass shorts Rabchenko got on	1
&#8220;@ThadIsReal: Ladies If a nigga always wanna go out and party every weekend . He basically side hoe shopping&#8221;&#128514;	1
"I hate when bitches be like ""I love him so much 11/2/2012&lt;3!!!"""	1
I'm a dick and you ain't even got ya strap on, pussy	1
Never go full retard....	1
&#8220;@Jaydillz: The day you unblock me you will become a man again. But that won't happen so you just a bitch.&#8221; @iDisrespectHoez lol	1
@ArlisDoNotChill @ChiefKeef3OO wheres my bitch wit my sammich then?	1
Ronnie Radke's a fucking fag. Fronz owns his ass.	1
Your girls pussy smells like sour cream and onions	1
@Titan21Mtzzz you is a hoe	1
Bobby bitch	1
RT @KarlenaSkiff: Could never date someone with yellow teeth&#128567;	0
"She say she want a nigga like me
But that bitch mad cause she can't be my wifey"	1
What a hoe lol	1
@WyattNuckels who do you think I am bitch	1
I can't stand to see my ex with another ugly bitch &#128514;	1
You bitches make me sick	1
@SeymourBlanco you were supposed to hang w me this week nigger	1
Bumped into a bitch that filed for sexual harassment at work against a co-worker...I aint been so shook in my life	1
I swear I worry about me and nothing's but me. I keep no other bitch on my radar.... I'm not gay.... &#127383;	1
RT @Huntermoore: If she doesn't take it in the ass, tell the bitch you'll pass.	1
RT @Miss_Missouri11: Insecurities are such a bitch.	1
Is Moyles a retard lol? Starting Fellani instead ae RVP? Please come back Fergie #SirAlexFerguson #ManchesterUnited #ManchesterDerby #MUFC	1
Why everybody so hype to see these famous people naked y'all hoes just alike they just got money &#128557;	1
"RT @__iamjazz: ""@shaaaaayy_: i wish i was born in a different generation , cause yall just make my pussy bones hurt . sicken ass children .&#8230;"	1
That's why I tucked yo bitch u ignorant ass mother fucker	1
@Z_M_G_ thirsty hoes &#128129;	1
Follow ah bitch on ig tho 1inkkofrosess	1
@Deeiiggee hey bitch if your gonna talk shit tag me and quit being such a bitch how did I fuck up the car? Cause it won't hold air dumbass	1
RT @Lmao: When you eat food that's too hot and start breathing like a retarded dragon.	0
@la_di_daDEE try me pussy	1
@jrlikeswhisky @ZwithR @NickEhlers01 You couldn't handle Iowa pussy - here, kitty, kitty, kitty --- http://t.co/1aNMKM4O9Y	1
@OleanderPlume But no joke I will say NO IT IS NOT an Oleander and wife will say Son of a bitch.. Ron, yes the hell it is get out your book	1
RT @ThomasKeneally: Obersturmfuhrer Matthias, my wife is a superb financial brian. Carry on with your labelling in her presence, and see ho&#8230;	0
#hoosier fans, is cody zeller nominating for this years #NBA draft? #iubb	0
@AndrewJBurns1 @Tommy_Russell_ homo ass crackers	1
RT @Cspen335: Right you are! Have you heard of the 'dodo' bird? He's the one with Obama on his ass! http://t.co/0qHypwxzYh	1
@argylegray @JTrevorHowerton @HollyRFisher I don't give a flying fuck what you think about my tweets, worthless teabagger scum.	1
"RT @SportsCenter: Peyton Manning's remarkable season:
&#8226; 5,477 Pass yds (NFL record)
&#8226; 55 Pass TD (NFL record)
&#8226; 450 completions
&#8226; likely ho&#8230;"	0
@wtf_swagggbro text me, my phone being a cunt whore.	1
@jaureguisturnt them bitches smell like my farts i been holdin in since 5th grade	1
"Someone's mother called me a ""handsome, buff, yellow thang"" last night... my ego was temporarily elevated and @binniemouse was dying lol"	0
"' Don't ask me if I'm in my "" Feelings "" cause I ain't no bitch I don't got those Tf . I'm sad , not in no fucking feelings ."	1
@luvvida You're right.. I be around my nig....	1
RT @elvisknievil: Hover parents are the ones who bitch the most about their children's dependence.	1
@Wu_Pac @bestfrycook stfu bitch	1
@FrankieJGrande ugly white bitch	1
That bitch Amanda ran away from me &#128514;	1
"""@SnakecharmsDump: http://t.co/4b427dQZCV"" oh yeah fuck that bitch"	1
"&#8220;@Nadixo__: ""@joelxmontoya: I'm dreaming &#128525;&#128525; http://t.co/Y21PyZ5rai"" ewwww&#8221;bitch you must be fucked up &#128514;&#128514;"	1
' Elza M. Jones Was whipppppppen and drifting last night lol we was tu this ma niggah http://t.co/wAqAmR4BGU	1
Only the family in my eyes n bitch they rite heree	1
@slickvick47 @itstattoos it's not colored in... dumb dick	1
"This Amish bitch was rockin Gucci and her man was smokin a e-cig. Smh fake ass ""Amish"" ass bish!"	1
Oh look, Cutler didn't step into his throw and threw an int. Nice flat footed throw cunt.	1
RT @KayciMalynn: @__0utcast___ hey cunt, I miss you too &#128532;	1
Brrr hoe dichter bij het Sint gebeuren hoe racistischer de drek op twitter en het komt nagenoeg alleen van de proZwartePieten hoek. Engvolk	1
RT @rod4short: Bitch must have a 279.0 &amp; be related to Jesus then {@TheBSharp: GPA or Legacy RT @The_Lion_: How this bitch get in http://t.&#8230;	1
All I want is cheesy bread and brownies &#128523;	0
RT @AnayaL8ter: I'm sorry ya woman shouldn't be helping you out financially unless that's ya wife these hoes dumb	1
#HappyColumbusDay .....hate to sound all #PETA callous and all........but #buffalo had it a LOT WORSE than the #injuns..........	0
@Roscoedash lmao, soft ass nigga trying to act all tough, you a little bitch. Sit down and watch from the sidelines pussy.	1
RT @_SadisticBitch: I'll never understand how people can fake an entire relationship? I can't even fake a 'hello' to a bitch that I fucking&#8230;	1
Hanging with my bitches I couldn't be more happy #thegoodlife	1
RT @Yankees: Congrats to Derek Jeter, who will start at shortstop in his 14th and final All-Star Game! #FarewellCaptain http://t.co/5nhtJOx&#8230;	0
"RT @rustymk2: Not. A. Fucking. Charge. Even. As. A. Juvenile. 

If you call #MichaelBrown a thug at this point, just say ""nigger"" cuz it's &#8230;"	1
bitch live a little.	1
@PWilliamsD I need some clams on the half shell :-). Down here all you can get is deep fried clam necks.	0
&#8220;@thomasemmanuelm: Colts nation...put yall money up&#8221;bitch chuassup we was just down 24	1
late upload bitches	1
That was trash. I'm just gonna put my phone down. Goodnight	0
Fuck all you hoes who keep giving my number to these colleges lmao	1
@Torn_Rose republican teabaggers should be jailed for treason.....	0
RT @NaziaBee: &#8220;@1waynostra: So jus don't be faithful cus u never kno what your bitch doing lmao&#8221;&#128553;&#128514;&#128514;&#128514;&#128128;&#128128;&#128128;&#128128;	1
RT @BrandonTierney: Crooked number followed by shut down frame, love it. #Yankees	0
Suzan are you really going to make me get off this sofa to find some damn silverware, by golly you old bitch.	1
"@NicoleJeanxoxo @A_Mitchellll13 hahahaha ""move bitch get out the wayyyeee"""	1
RT @WORIDSTARHlPHOP: this kid definitely got the pussy after that game https://t.co/lVXbXMgStD	1
@_jeff_hank @lgreiner3 @RayceWarden @BigJohn_Studd shut up nigger	1
RT @LorenzoLuciano: Females always complaining about some shit niggas ain't doing right ....like bitches don't have flaws	1
Like stop being a bitch for 3.2 seconds.	1
"RT @ripstephanie_: ""let my shirt go bitch it's Aeropostale wtf is wrong with you "" &#128514;&#128557;&#128514; https://t.co/xM5s5HN7tq"	1
RT @KxngFrxsh: If ya friends always trynna get you to break-up wit ya nigga or do THOT shit wit them...Them bitches really ain't ya friends!	1
RT @JustHad_that: Good pussy &#128166;&#128049; comes with a smart ass mouth &#128068;&#128069; &amp; a crazy ass attitude &#128530;&#128175;	1
Im telling you man! RT @KfromtheG: Roethlisberger got his record expunged and became trash.	0
&#8220;@KinggKI Im drunk, I'm bout to bitch.&#8221;need a ride?	1
RT @snoleezey801: @uce_INA poly ratchets.. Can't stand poly bitches in general &#128514; they loud, annoying, and they talk too much..	1
RT @RakwonOGOD: When ya side hoe tryna act up http://t.co/ayfGKVdEZI	1
Shit is trash	1
RT @easy_edd: lifes a bitch	1
"RT @DamondDAWG: ""Peek a boo bitch, swag scare ya kids"" RT @Now_Thats_Fresh: What's Tyga's worst bar? #TygaBars"""	1
And i didn't wanna come off as a bitch, so I took another hit, now I think I'm feeling to high	1
ShoutOut to Brooklyn and this $3.47/gal gas. On my way to Atlantic to mess with ghetto girls working at Target now.	1
85 species of birds reported in Chesterfield for the Great Backyard Bird Count. How many in your area? http://t.co/VIWMjjJxOT	0
@tcthegreat1 it's yo fault taking a nig out everyday	1
RT @yooSlim Y'all Virgo bitches gotta chill thinking y'all Beyonc&#232; &#128514;&#128514;&#128514;	1
RT @CallMeRenee_: The beat tho &#128076;bitch im trying bone	1
@SarahAuten bitch slap that asshole....with a chair!	1
&#8220;@comedianjayski: My favorite time of da day HAPPY HOUR!!! #Drinkbreak&#8221;when the bad bitches come out and the ok hoes at home doing make-up	1
"If you're a male and ""hoes/hos"" and/or ""bitches"" is your default word for women...you gotta go. Remove yourself, please."	1
RT @AndrogyneAdvent: The thing about Houston and Austin gays is 99% are hoes, ain't no wholesome bitches	1
The redskins should change their name to the injuns	0
Get two birds stoned at one time.	0
You know i stay on fuck a bitch shit but with a street nigga thats what you gonna get .	1
Sweet and innocent schoolgirl Minami Asaka&#180;s pussy&#160;eaten http://t.co/DNxBLKrQ45	1
I'm beating bitch jay jay ass when I see this nigga . I really ova here dead tho &#128557;&#128514;&#128128;&#128514;&#128079;	1
@vinnyywright I don't care what they is they can catch them hoes	1
If the Yankees can't beat the Red Sox, they don't even deserve to be in the playoffs #yankees #redsox #mlb	0
RT @RWSurferGirl: Toss 'em out of office? Or just throw 'em in the trash? #trashbucketchallenge has politicians on the run at... https://t.&#8230;	1
I bought him a Sumblime shirt for his birthday too &#128532; I kinda wanna be a cunt and ask for it back lol #IndianGiver	1
RT @AssholeOfDaYear: I hope my kids don&#8217;t disappoint me by coming out ugly, I got too many plans to get hoes indirectly with them.	1
Sometimes you don't wanna fuck the bitch but her head so good you end up fucking	1
RT @CuhCuhCuh: white hoes still wear UGG's in hot ass weather cuh	1
Like my momma said don't waste yo time on plzing des fake ass bitches and bum ass dudes cause they ain't gone get u nowhere but pregnant and	1
